codigo_provincia|codigo_poblacion|poblacion|codigo_distrito|codigo_sector|codigo_subsector|mesa|letra1|letra2|codigo_local|numero|local_electoral|dirección|dirección2|fecha|elecciones
08|192|SANTPEDOR|01|002||A|A|F|081920002|1|BIBLIOTECA PARE IGNASI CASANOVAS|PL PAU (LA) 2 08251 SANTPEDOR BARCELONA||2023-07-23|generales
08|192|SANTPEDOR|01|002||B|G|O|081920002|1|BIBLIOTECA PARE IGNASI CASANOVAS|PL PAU (LA) 2 08251 SANTPEDOR BARCELONA||2023-07-23|generales
08|192|SANTPEDOR|01|002||C|P|Z|081920002|1|BIBLIOTECA PARE IGNASI CASANOVAS|PL PAU (LA) 2 08251 SANTPEDOR BARCELONA||2023-07-23|generales
08|192|SANTPEDOR|01|003||A|A|F|081920003|1|ESCOLA RIU D'OR|C VERGES (DE LES) 15 08251 SANTPEDOR BARCELONA||2023-07-23|generales
08|192|SANTPEDOR|01|003||B|G|O|081920003|1|ESCOLA RIU D'OR|C VERGES (DE LES) 15 08251 SANTPEDOR BARCELONA||2023-07-23|generales
08|192|SANTPEDOR|01|003||C|P|Z|081920003|1|ESCOLA RIU D'OR|C VERGES (DE LES) 15 08251 SANTPEDOR BARCELONA||2023-07-23|generales
08|192|SANTPEDOR|01|004||U|A|Z|081920002|1|BIBLIOTECA PARE IGNASI CASANOVAS|PL PAU (LA) 2 08251 SANTPEDOR BARCELONA||2023-07-23|generales
08|193|SANT ISCLE DE VALLALTA|01|001||A|A|K|081930001|1|CASAL|C ESCOLES 4 08359 SANT ISCLE DE VALLALTA BARCELONA||2023-07-23|generales
08|193|SANT ISCLE DE VALLALTA|01|001||B|L|Z|081930001|1|CASAL|C ESCOLES 4 08359 SANT ISCLE DE VALLALTA BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|001||A|A|K|081940016|1|CENTRE CULTURAL I JUVENIL POLIDOR|PL GUILLERMO VIDAÑA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|001||B|L|Z|081940016|1|CENTRE CULTURAL I JUVENIL POLIDOR|PL GUILLERMO VIDAÑA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|002||A|A|K|081940003|1|CASAL DALT DE LA VILA|PL ESGLESIA 13 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|002||B|L|Z|081940003|1|CASAL DALT DE LA VILA|PL ESGLESIA 13 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|003||A|A|K|081940008|1|ESCOLA POMPEU I FABRA|C ONZE DE SETEMBRE S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|003||B|L|Z|081940008|1|ESCOLA POMPEU I FABRA|C ONZE DE SETEMBRE S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|004||A|A|K|081940008|1|ESCOLA POMPEU I FABRA|C ONZE DE SETEMBRE S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|004||B|L|Z|081940008|1|ESCOLA POMPEU I FABRA|C ONZE DE SETEMBRE S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|005||A|A|K|081940008|1|ESCOLA POMPEU I FABRA|C ONZE DE SETEMBRE S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|005||B|L|Z|081940008|1|ESCOLA POMPEU I FABRA|C ONZE DE SETEMBRE S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|006||A|A|K|081940016|1|CENTRE CULTURAL I JUVENIL POLIDOR|PL GUILLERMO VIDAÑA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|01|006||B|L|Z|081940016|1|CENTRE CULTURAL I JUVENIL POLIDOR|PL GUILLERMO VIDAÑA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|001||A|A|K|081940004|1|CEIP CATALUNYA|C LLEIDA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|001||B|L|Z|081940004|1|CEIP CATALUNYA|C LLEIDA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|002||A|A|K|081940004|1|CEIP CATALUNYA|C LLEIDA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|002||B|L|Z|081940004|1|CEIP CATALUNYA|C LLEIDA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|003||A|A|K|081940004|1|CEIP CATALUNYA|C LLEIDA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|003||B|L|Z|081940004|1|CEIP CATALUNYA|C LLEIDA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|004||A|A|K|081940005|1|CASAL DE CULTURA|C MARE DE DEU DEL CARME 22 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|004||B|L|Z|081940005|1|CASAL DE CULTURA|C MARE DE DEU DEL CARME 22 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|005||A|A|K|081940005|1|CASAL DE CULTURA|C MARE DE DEU DEL CARME 22 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|02|005||B|L|Z|081940005|1|CASAL DE CULTURA|C MARE DE DEU DEL CARME 22 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|03|001||U|A|Z|081940010|1|CENTRE SOCIAL VIA TRAJANA|AV FERROCARRIL 13 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|04|001||A|A|K|081940006|1|CENTRE CIVÍC PESSEBRE VIVENT|C PESSEBRE VIVENT 12 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|04|001||B|L|Z|081940006|1|CENTRE CIVÍC PESSEBRE VIVENT|C PESSEBRE VIVENT 12 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|05|001||A|A|K|081940011|1|ESCOLA TURBULA|CTRA MATARO 26 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|05|001||B|L|Z|081940011|1|ESCOLA TURBULA|CTRA MATARO 26 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|05|002||A|A|K|081940013|1|ESCOLA CASCAVELL|C ARGENTINA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|05|002||B|L|Z|081940013|1|ESCOLA CASCAVELL|C ARGENTINA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|05|003||U|A|Z|081940013|1|ESCOLA CASCAVELL|C ARGENTINA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|05|004||A|A|K|081940013|1|ESCOLA CASCAVELL|C ARGENTINA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|05|004||B|L|Z|081940013|1|ESCOLA CASCAVELL|C ARGENTINA S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|001||U|A|Z|081940009|1|ESPAI CULTURAL FONT DE LA MINA|C PONENT 21 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|002||A|A|K|081940009|1|ESPAI CULTURAL FONT DE LA MINA|C PONENT 21 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|002||B|L|Z|081940009|1|ESPAI CULTURAL FONT DE LA MINA|C PONENT 21 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|003||U|A|Z|081940009|1|ESPAI CULTURAL FONT DE LA MINA|C PONENT 21 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|004||A|A|K|081940009|1|ESPAI CULTURAL FONT DE LA MINA|C PONENT 21 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|004||B|L|Z|081940009|1|ESPAI CULTURAL FONT DE LA MINA|C PONENT 21 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|005||A|A|K|081940007|1|INSTITUT ESCOLA SANT ADRIÀ DE BESÒS|C MAR S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|005||B|L|Z|081940007|1|INSTITUT ESCOLA SANT ADRIÀ DE BESÒS|C MAR S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|006||A|A|K|081940007|1|INSTITUT ESCOLA SANT ADRIÀ DE BESÒS|C MAR S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|006||B|L|Z|081940007|1|INSTITUT ESCOLA SANT ADRIÀ DE BESÒS|C MAR S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|007||A|A|K|081940007|1|INSTITUT ESCOLA SANT ADRIÀ DE BESÒS|C MAR S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|194|SANT ADRIÀ DE BESÒS|06|007||B|L|Z|081940007|1|INSTITUT ESCOLA SANT ADRIÀ DE BESÒS|C MAR S/N 08930 SANT ADRIÀ DE BESÒS BARCELONA||2023-07-23|generales
08|195|SANT AGUSTÍ DE LLUÇANÈS|01|001||U|A|Z|081950001|1|CASA LA VILA|C ALOU 6 08586 SANT AGUSTÍ DE LLUÇANÈS BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|001||A|A|K|081960007|1|HOTEL D'ENTITATS|PL ANSELM CLAVE 2 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|001||B|L|Z|081960007|1|HOTEL D'ENTITATS|PL ANSELM CLAVE 2 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|002||A|A|K|081960001|1|CASA PEDEMONTE|C CARRETERA DE BARCELONA 59 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|002||B|L|Z|081960001|1|CASA PEDEMONTE|C CARRETERA DE BARCELONA 59 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|003||A|A|K|081960003|1|ESCOLES VELLES|C CARRETERA DE BARCELONA 1 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|003||B|L|Z|081960003|1|ESCOLES VELLES|C CARRETERA DE BARCELONA 1 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|004||A|A|K|081960004|1|COL.LEGI JOAN MARAGALL|C CATALUNYA 37 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|004||B|L|Z|081960004|1|COL.LEGI JOAN MARAGALL|C CATALUNYA 37 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|005||A|A|K|081960009|1|EQUIPAMENT CULTURAL|C PARC VALL PALAU 13 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|005||B|L|Z|081960009|1|EQUIPAMENT CULTURAL|C PARC VALL PALAU 13 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|006||A|A|K|081960006|1|CENTRE CULTURAL AIGUESTOSES-BIBLIOTECA|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|006||B|L|Z|081960006|1|CENTRE CULTURAL AIGUESTOSES-BIBLIOTECA|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|007||A|A|K|081960004|1|COL.LEGI JOAN MARAGALL|C CATALUNYA 37 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|007||B|L|Z|081960004|1|COL.LEGI JOAN MARAGALL|C CATALUNYA 37 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|008||A|A|K|081960010|1|CENTRE CULTURAL AIGUESTOSES-ESPAI JOVE|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|008||B|L|Z|081960010|1|CENTRE CULTURAL AIGUESTOSES-ESPAI JOVE|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|009||A|A|F|081960007|1|HOTEL D'ENTITATS|PL ANSELM CLAVE 2 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|009||B|G|O|081960007|1|HOTEL D'ENTITATS|PL ANSELM CLAVE 2 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|009||C|P|Z|081960007|1|HOTEL D'ENTITATS|PL ANSELM CLAVE 2 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|010||A|A|F|081960001|1|CASA PEDEMONTE|C CARRETERA DE BARCELONA 59 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|010||B|G|O|081960001|1|CASA PEDEMONTE|C CARRETERA DE BARCELONA 59 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|010||C|P|Z|081960001|1|CASA PEDEMONTE|C CARRETERA DE BARCELONA 59 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|011||A|A|F|081960003|1|ESCOLES VELLES|C CARRETERA DE BARCELONA 1 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|011||B|G|O|081960003|1|ESCOLES VELLES|C CARRETERA DE BARCELONA 1 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|011||C|P|Z|081960003|1|ESCOLES VELLES|C CARRETERA DE BARCELONA 1 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|012||A|A|F|081960005|1|CENTRE CIVIC|C PARC VALL PALAU 12 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|012||B|G|O|081960005|1|CENTRE CIVIC|C PARC VALL PALAU 12 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|012||C|P|Z|081960005|1|CENTRE CIVIC|C PARC VALL PALAU 12 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|013||A|A|K|081960011|1|CENTRE CULTURAL AIGUESTOSES-SALA DE LES CULTURES|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|013||B|L|Z|081960011|1|CENTRE CULTURAL AIGUESTOSES-SALA DE LES CULTURES|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|014||A|A|F|081960011|1|CENTRE CULTURAL AIGUESTOSES-SALA DE LES CULTURES|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|014||B|G|O|081960011|1|CENTRE CULTURAL AIGUESTOSES-SALA DE LES CULTURES|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|196|SANT ANDREU DE LA BARCA|01|014||C|P|Z|081960011|1|CENTRE CULTURAL AIGUESTOSES-SALA DE LES CULTURES|AV CONSTITUCIO 24 08740 SANT ANDREU DE LA BARCA BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|001||A|A|F|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|001||B|G|O|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|001||C|P|Z|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|002||A|A|F|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|002||B|G|O|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|002||C|P|Z|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|003||A|A|L|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|01|003||B|M|Z|081970003|1|"PAVELLÓ POLIESPORTIU MUNICIPAL ""ANTIC PAVELLÓ"""|C CONTRABANDISTES S/N 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|02|001||A|A|K|081970004|1|"PAVELLÓ POLIESPORTIU ""PAVELLÓ NOU"""|AV SANT ANDREU 92 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|02|001||B|L|Z|081970004|1|"PAVELLÓ POLIESPORTIU ""PAVELLÓ NOU"""|AV SANT ANDREU 92 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|02|002||A|A|F|081970004|1|"PAVELLÓ POLIESPORTIU ""PAVELLÓ NOU"""|AV SANT ANDREU 92 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|02|002||B|G|O|081970004|1|"PAVELLÓ POLIESPORTIU ""PAVELLÓ NOU"""|AV SANT ANDREU 92 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|02|002||C|P|Z|081970004|1|"PAVELLÓ POLIESPORTIU ""PAVELLÓ NOU"""|AV SANT ANDREU 92 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|02|003||A|A|K|081970004|1|"PAVELLÓ POLIESPORTIU ""PAVELLÓ NOU"""|AV SANT ANDREU 92 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|197|SANT ANDREU DE LLAVANERES|02|003||B|L|Z|081970004|1|"PAVELLÓ POLIESPORTIU ""PAVELLÓ NOU"""|AV SANT ANDREU 92 08392 SANT ANDREU DE LLAVANERES BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|001||A|A|K|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|001||B|L|Z|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|002||A|A|K|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|002||B|L|Z|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|003||A|A|K|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|003||B|L|Z|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|004||A|A|K|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|198|SANT ANTONI DE VILAMAJOR|01|004||B|L|Z|081980001|1|PAVELLÓ MUNICIPAL D'ESPORTS JOAN SAPÉ|C FERRAN LLACH 11 08459 SANT ANTONI DE VILAMAJOR BARCELONA||2023-07-23|generales
08|199|SANT BARTOMEU DEL GRAU|01|001||U|A|Z|081990001|1|ESCOLA PUBLICA LA MONJOIA|C TRES CREUS 2 08503 SANT BARTOMEU DEL GRAU BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|001||U|A|Z|082000001|1|CASAL CIUTAT COOPERATIVA MOLI NOU|C PAU CASALS 7 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|002||A|A|K|082000024|1|ESCOLA JOSEP MARIA CIURANA|C MAHATMA GANDHI S/N 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|002||B|L|Z|082000024|1|ESCOLA JOSEP MARIA CIURANA|C MAHATMA GANDHI S/N 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|003||A|A|K|082000024|1|ESCOLA JOSEP MARIA CIURANA|C MAHATMA GANDHI S/N 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|003||B|L|Z|082000024|1|ESCOLA JOSEP MARIA CIURANA|C MAHATMA GANDHI S/N 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|004||A|A|K|082000001|1|CASAL CIUTAT COOPERATIVA MOLI NOU|C PAU CASALS 7 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|004||B|L|Z|082000001|1|CASAL CIUTAT COOPERATIVA MOLI NOU|C PAU CASALS 7 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|005||A|A|K|082000003|1|ESCOLA CIUTAT COOPERATIVA|. CIUTAT COOPERATIVA 34 B 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|005||B|L|Z|082000003|1|ESCOLA CIUTAT COOPERATIVA|. CIUTAT COOPERATIVA 34 B 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|006||U|A|Z|082000003|1|ESCOLA CIUTAT COOPERATIVA|. CIUTAT COOPERATIVA 34 B 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|007||A|A|K|082000002|1|ESCOLA JOSEP MARIA CIURANA|C MANUEL DE FALLA 2 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|01|007||B|L|Z|082000002|1|ESCOLA JOSEP MARIA CIURANA|C MANUEL DE FALLA 2 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|02|001||A|A|F|082000004|1|L'OLIVERA|C ANTONIO MACHADO 1 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|02|001||B|G|M|082000004|1|L'OLIVERA|C ANTONIO MACHADO 1 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
08|200|SANT BOI DE LLOBREGAT|02|001||C|N|Z|082000004|1|L'OLIVERA|C ANTONIO MACHADO 1 08830 SANT BOI DE LLOBREGAT BARCELONA||2023-07-23|generales
