Column1|CUSEC=poblacion(4)+distrito(2)+mesa(3)|VotosObtenidos|Unnamed: 0|VotosCandidaturas|VotosBlanco|VotosNulos|codigo_prov|codigo_mun|distrito|Comunidad autónoma|Provincia|Código de provincia|Municipio|Código de municipio|Tipo de elemento|Renta media por persona|Renta media por hogar|%FO|VotosObtenidosPSOE|%PSOE|Poblacion_es|%FO_distritos|renta|fecha|elecciones
4405|0801905033|0|4405|670|6|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|23543.0|63903.0|0|160|23.88|1276713|0.08|high_income|2023-07-23|generales
4406|0801905034|1|4406|574|4|1|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20976.0|52837.0|0.17|145|25.26|1276713|0.08|high_income|2023-07-23|generales
4407|0801905035|0|4407|625|5|1|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|085506.0|0|96|15.36|1276713|0.08|high_income|2023-07-23|generales
4408|0801905036|0|4408|934|4|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|27536.0|78941.0|0|209|22.38|1276713|0.08|high_income|2023-07-23|generales
4409|0801905037|2|4409|728|6|11|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21708.0|55064.0|0.27|183|25.14|1276713|0.08|high_income|2023-07-23|generales
4410|0801905038|0|4410|604|5|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20766.0|47039.0|0|158|26.16|1276713|0.08|uppermid_income|2023-07-23|generales
4411|0801905039|0|4411|0825|6|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|26741.0|75816.0|0|180|21.82|1276713|0.08|high_income|2023-07-23|generales
4412|0801905040|0|4412|703|6|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|18693.0|45181.0|0|157|22.33|1276713|0.08|uppermid_income|2023-07-23|generales
4413|0801905041|0|4413|0806|7|0|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|18973.0|50375.0|0|185|22.95|1276713|0.08|high_income|2023-07-23|generales
4414|0801905042|1|4414|661|0|08|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20021.0|47608.0|0.15|135|20.42|1276713|0.08|high_income|2023-07-23|generales
4415|0801905043|1|4415|696|7|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21232.0|51214.0|0.14|176|25.29|1276713|0.08|high_income|2023-07-23|generales
4416|0801905044|0|4416|604|5|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|18574.0|44378.0|0|133|22.02|1276713|0.08|uppermid_income|2023-07-23|generales
4417|0801905045|1|4417|0827|08|6|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|25004.0|69110.0|0.12|151|18.26|1276713|0.08|high_income|2023-07-23|generales
4418|0801905046|0|4418|662|5|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|080516.0|0|128|19.34|1276713|0.08|high_income|2023-07-23|generales
4419|0801905047|0|4419|667|4|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|24614.0|73783.0|0|130|19.49|1276713|0.08|high_income|2023-07-23|generales
4420|0801905048|1|4420|675|7|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|22461.0|60538.0|0.15|089|13.19|1276713|0.08|high_income|2023-07-23|generales
4421|0801905049|0|4421|0897|5|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|089015.0|0|133|14.83|1276713|0.08|high_income|2023-07-23|generales
4422|0801905050|1|4422|0805|7|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|22422.0|55971.0|0.12|176|21.86|1276713|0.08|high_income|2023-07-23|generales
4423|0801905051|0|4423|0858|3|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|25028.0|70570.0|0|149|17.37|1276713|0.08|high_income|2023-07-23|generales
4424|0801905052|1|4424|786|4|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|089015.0|0.13|140|17.81|1276713|0.08|high_income|2023-07-23|generales
4425|0801905053|1|4425|0821|08|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|089015.0|0.12|082|9.99|1276713|0.08|high_income|2023-07-23|generales
4426|0801905054|0|4426|548|0|1|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|089015.0|0|54|9.85|1276713|0.08|high_income|2023-07-23|generales
4427|0801905055|0|4427|782|2|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|089015.0|0|110|14.07|1276713|0.08|high_income|2023-07-23|generales
4428|0801905056|3|4428|609|6|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|74423.0|0.49|122|20.03|1276713|0.08|high_income|2023-07-23|generales
4429|0801905057|0|4429|920|3|1|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|083503.0|0|179|19.46|1276713|0.08|high_income|2023-07-23|generales
4430|0801905058|0|4430|755|2|0|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|29364.0|089015.0|0|132|17.48|1276713|0.08|high_income|2023-07-23|generales
4431|0801905059|1|4431|737|5|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|27927.0|65536.0|0.14|156|21.17|1276713|0.08|high_income|2023-07-23|generales
4432|0801905060|0|4432|560|3|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|26478.0|70229.0|0|108|19.29|1276713|0.08|high_income|2023-07-23|generales
4433|0801905061|1|4433|656|5|1|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20251.0|43350.0|0.15|157|23.93|1276713|0.08|uppermid_income|2023-07-23|generales
4434|0801905062|0|4434|798|5|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|24708.0|57897.0|0|169|21.18|1276713|0.08|high_income|2023-07-23|generales
4435|0801905063|0|4435|0807|7|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|23224.0|58041.0|0|179|22.18|1276713|0.08|high_income|2023-07-23|generales
4436|0801905064|0|4436|718|5|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|23433.0|54584.0|0|184|25.63|1276713|0.08|high_income|2023-07-23|generales
4437|0801905065|0|4437|0803|2|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|22115.0|54519.0|0|199|24.78|1276713|0.08|high_income|2023-07-23|generales
4438|0801905066|0|4438|696|6|5|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|26663.0|63861.0|0|178|25.57|1276713|0.08|high_income|2023-07-23|generales
4439|0801905067|2|4439|665|08|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|23727.0|59341.0|0.3|160|24.06|1276713|0.08|high_income|2023-07-23|generales
4440|0801905068|0|4440|754|4|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|22806.0|52338.0|0|191|25.33|1276713|0.08|high_income|2023-07-23|generales
4441|0801905069|0|4441|0825|7|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|22036.0|55995.0|0|208|25.21|1276713|0.08|high_income|2023-07-23|generales
4442|0801905070|0|4442|675|6|1|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20987.0|51520.0|0|148|21.93|1276713|0.08|high_income|2023-07-23|generales
4443|0801905071|0|4443|770|4|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20072.0|47592.0|0|184|23.9|1276713|0.08|high_income|2023-07-23|generales
4444|0801905072|0|4444|0851|6|5|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21313.0|51545.0|0|197|23.15|1276713|0.08|high_income|2023-07-23|generales
4445|0801905073|4|4445|797|08|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20471.0|47159.0|0.5|250|31.37|1276713|0.08|uppermid_income|2023-07-23|generales
4446|0801905074|1|4446|0833|4|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|23490.0|59375.0|0.12|174|20.89|1276713|0.08|high_income|2023-07-23|generales
4447|0801905075|0|4447|0871|08|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21797.0|50752.0|0|196|22.5|1276713|0.08|high_income|2023-07-23|generales
4448|0801905076|0|4448|681|1|0|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|24166.0|58041.0|0|170|24.96|1276713|0.08|high_income|2023-07-23|generales
4449|0801905077|2|4449|760|08|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|23341.0|64077.0|0.26|150|19.74|1276713|0.08|high_income|2023-07-23|generales
4450|0801905078|0|4450|1020|6|1|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20413.0|55057.0|0|206|20.2|1276713|0.08|high_income|2023-07-23|generales
4451|0801905079|1|4451|690|2|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21551.0|54192.0|0.14|151|21.88|1276713|0.08|high_income|2023-07-23|generales
4452|0801905080|0|4452|683|6|5|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|19606.0|44684.0|0|171|25.04|1276713|0.08|uppermid_income|2023-07-23|generales
4453|0801905081|1|4453|794|5|5|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|19179.0|46751.0|0.13|198|24.94|1276713|0.08|uppermid_income|2023-07-23|generales
4454|0801905082|1|4454|0808|5|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|18452.0|43142.0|0.12|221|27.35|1276713|0.08|uppermid_income|2023-07-23|generales
4455|0801905083|0|4455|678|2|5|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|18891.0|45402.0|0|147|21.68|1276713|0.08|uppermid_income|2023-07-23|generales
4456|0801905084|1|4456|668|3|5|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|18772.0|44935.0|0.15|167|25|1276713|0.08|uppermid_income|2023-07-23|generales
4457|0801905085|2|4457|599|0|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|17233.0|40241.0|0.33|152|25.38|1276713|0.08|uppermid_income|2023-07-23|generales
4458|0801905086|1|4458|621|3|7|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|18932.0|42296.0|0.16|158|25.44|1276713|0.08|uppermid_income|2023-07-23|generales
4459|0801905087|0|4459|778|2|6|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21002.0|47168.0|0|205|26.35|1276713|0.08|uppermid_income|2023-07-23|generales
4460|0801905088|2|4460|908|4|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|19436.0|49341.0|0.22|228|25.11|1276713|0.08|high_income|2023-07-23|generales
4461|0801905089|2|4461|901|6|08|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20980.0|50891.0|0.22|220|24.42|1276713|0.08|high_income|2023-07-23|generales
4462|0801905090|2|4462|0891|3|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|19379.0|45047.0|0.22|208|23.34|1276713|0.08|uppermid_income|2023-07-23|generales
4463|0801905091|1|4463|757|7|6|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20150.0|47301.0|0.13|193|25.5|1276713|0.08|uppermid_income|2023-07-23|generales
4464|0801905092|1|4464|798|4|2|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|25407.0|66911.0|0.13|167|20.93|1276713|0.08|high_income|2023-07-23|generales
4465|0801905093|0|4465|593|6|0|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21051.0|49438.0|0|121|20.4|1276713|0.08|high_income|2023-07-23|generales
4466|0801905094|0|4466|1399|19|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|24196.0|61220.0|0|321|22.94|1276713|0.08|high_income|2023-07-23|generales
4467|0801905095|0|4467|788|5|08|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|17532.0|42554.0|0|189|23.98|1276713|0.08|uppermid_income|2023-07-23|generales
4468|0801905096|0|4468|542|08|4|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|21255.0|49730.0|0|154|28.41|1276713|0.08|high_income|2023-07-23|generales
4469|0801905097|2|4469|764|6|6|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|20872.0|51590.0|0.26|224|29.32|1276713|0.08|high_income|2023-07-23|generales
4470|0801905098|2|4470|756|2|3|08|08019|0801905|Cataluña|Barcelona|08|Barcelona|08019|sección|19182.0|45302.0|0.26|185|24.47|1276713|0.08|uppermid_income|2023-07-23|generales
4471|0801906001|2|4471|482|2|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16153.0|37244.0|0.41|133|27.59|1276713|0.11|uppermid_income|2023-07-23|generales
4472|0801906002|0|4472|738|3|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16425.0|35562.0|0|227|30.76|1276713|0.11|uppermid_income|2023-07-23|generales
4473|0801906003|0|4473|1013|4|7|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15557.0|35600.0|0|256|25.27|1276713|0.11|uppermid_income|2023-07-23|generales
4474|0801906004|2|4474|710|3|5|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16618.0|40862.0|0.28|205|28.87|1276713|0.11|uppermid_income|2023-07-23|generales
4475|0801906006|0|4475|531|5|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|21133.0|52993.0|0|145|27.31|1276713|0.11|high_income|2023-07-23|generales
4476|0801906007|3|4476|941|4|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17825.0|42878.0|0.32|265|28.16|1276713|0.11|uppermid_income|2023-07-23|generales
4477|0801906008|2|4477|0898|4|0|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16479.0|37640.0|0.22|245|27.28|1276713|0.11|uppermid_income|2023-07-23|generales
4478|0801906009|0|4478|615|6|4|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|21683.0|56726.0|0|161|26.18|1276713|0.11|high_income|2023-07-23|generales
4479|0801906010|2|4479|513|3|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17778.0|44109.0|0.39|174|33.92|1276713|0.11|uppermid_income|2023-07-23|generales
4480|0801906011|0|4480|662|3|3|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|21679.0|54730.0|0|181|27.34|1276713|0.11|high_income|2023-07-23|generales
4481|0801906012|0|4481|571|2|0|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|20914.0|52677.0|0|152|26.62|1276713|0.11|high_income|2023-07-23|generales
4482|0801906013|1|4482|0862|3|6|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15142.0|36005.0|0.12|252|29.23|1276713|0.11|uppermid_income|2023-07-23|generales
4483|0801906014|1|4483|671|4|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|14871.0|35290.0|0.15|222|33.08|1276713|0.11|uppermid_income|2023-07-23|generales
4484|0801906015|2|4484|555|9|10|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|12947.0|30502.0|0.36|195|35.14|1276713|0.11|mid_income|2023-07-23|generales
4485|0801906016|2|4485|691|7|5|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|12878.0|30569.0|0.29|247|35.75|1276713|0.11|mid_income|2023-07-23|generales
4486|0801906017|0|4486|673|7|4|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|13414.0|32231.0|0|233|34.62|1276713|0.11|mid_income|2023-07-23|generales
4487|0801906018|0|4487|537|2|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15251.0|34518.0|0|150|27.93|1276713|0.11|uppermid_income|2023-07-23|generales
4488|0801906019|0|4488|695|3|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15589.0|37253.0|0|196|28.2|1276713|0.11|uppermid_income|2023-07-23|generales
4489|0801906020|0|4489|536|4|3|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15750.0|35063.0|0|164|30.6|1276713|0.11|uppermid_income|2023-07-23|generales
4490|0801906021|0|4490|638|7|3|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|18108.0|43901.0|0|163|25.55|1276713|0.11|uppermid_income|2023-07-23|generales
4491|0801906022|0|4491|585|1|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16677.0|39630.0|0|114|19.49|1276713|0.11|uppermid_income|2023-07-23|generales
4492|0801906023|1|4492|759|5|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|21592.0|57101.0|0.13|207|27.27|1276713|0.11|high_income|2023-07-23|generales
4493|0801906024|0|4493|0820|5|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16920.0|39030.0|0|248|30.24|1276713|0.11|uppermid_income|2023-07-23|generales
4494|0801906025|0|4494|784|4|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16708.0|39599.0|0|217|27.68|1276713|0.11|uppermid_income|2023-07-23|generales
4495|0801906026|1|4495|534|2|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17576.0|38751.0|0.19|141|26.4|1276713|0.11|uppermid_income|2023-07-23|generales
4496|0801906027|0|4496|626|6|4|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17772.0|41860.0|0|141|22.52|1276713|0.11|uppermid_income|2023-07-23|generales
4497|0801906028|2|4497|606|1|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15154.0|33082.0|0.33|172|28.38|1276713|0.11|uppermid_income|2023-07-23|generales
4498|0801906029|1|4498|678|5|5|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17085.0|36860.0|0.15|179|26.4|1276713|0.11|uppermid_income|2023-07-23|generales
4499|0801906030|1|4499|583|5|3|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15018.0|33020.0|0.17|141|24.19|1276713|0.11|uppermid_income|2023-07-23|generales
4500|0801906031|4|4500|507|2|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16194.0|33372.0|0.79|135|26.63|1276713|0.11|uppermid_income|2023-07-23|generales
4501|0801906032|1|4501|553|4|4|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|14938.0|33700.0|0.18|163|29.48|1276713|0.11|uppermid_income|2023-07-23|generales
4502|0801906033|1|4502|618|4|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16752.0|36124.0|0.16|155|25.08|1276713|0.11|uppermid_income|2023-07-23|generales
4503|0801906034|1|4503|519|3|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15830.0|35379.0|0.19|113|21.77|1276713|0.11|uppermid_income|2023-07-23|generales
4504|0801906035|0|4504|536|9|0|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|19589.0|45282.0|0|141|26.31|1276713|0.11|uppermid_income|2023-07-23|generales
4505|0801906036|1|4505|675|5|6|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|18947.0|43373.0|0.15|137|20.3|1276713|0.11|uppermid_income|2023-07-23|generales
4506|0801906037|0|4506|496|2|3|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17114.0|40828.0|0|119|23.99|1276713|0.11|uppermid_income|2023-07-23|generales
4507|0801906038|0|4507|692|2|4|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16440.0|36379.0|0|175|25.29|1276713|0.11|uppermid_income|2023-07-23|generales
4508|0801906039|1|4508|699|0|6|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|14780.0|30873.0|0.14|157|22.46|1276713|0.11|mid_income|2023-07-23|generales
4509|0801906040|1|4509|760|6|5|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17460.0|39265.0|0.13|178|23.42|1276713|0.11|uppermid_income|2023-07-23|generales
4510|0801906041|0|4510|795|6|9|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16765.0|38575.0|0|220|27.67|1276713|0.11|uppermid_income|2023-07-23|generales
4511|0801906042|1|4511|758|6|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|18240.0|41963.0|0.13|178|23.48|1276713|0.11|uppermid_income|2023-07-23|generales
4512|0801906043|0|4512|508|0|7|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|17373.0|38948.0|0|141|27.76|1276713|0.11|uppermid_income|2023-07-23|generales
4513|0801906044|0|4513|666|08|9|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|20169.0|44471.0|0|156|23.42|1276713|0.11|uppermid_income|2023-07-23|generales
4514|0801906045|0|4514|521|0|0|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16388.0|35498.0|0|136|26.1|1276713|0.11|uppermid_income|2023-07-23|generales
4515|0801906046|3|4515|453|2|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|14288.0|31552.0|0.66|103|22.74|1276713|0.11|mid_income|2023-07-23|generales
4516|0801906047|0|4516|496|3|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|12380.0|28919.0|0|147|29.64|1276713|0.11|mid_income|2023-07-23|generales
4517|0801906048|1|4517|547|1|7|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|14731.0|31961.0|0.18|143|26.14|1276713|0.11|mid_income|2023-07-23|generales
4518|0801906049|0|4518|453|5|5|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|15346.0|34803.0|0|118|26.05|1276713|0.11|uppermid_income|2023-07-23|generales
4519|0801906050|0|4519|532|3|3|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|13532.0|28157.0|0|120|22.56|1276713|0.11|mid_income|2023-07-23|generales
4520|0801906051|1|4520|521|3|1|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|14548.0|33325.0|0.19|116|22.26|1276713|0.11|uppermid_income|2023-07-23|generales
4521|0801906052|0|4521|729|2|4|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|14924.0|32212.0|0|172|23.59|1276713|0.11|mid_income|2023-07-23|generales
4522|0801906053|1|4522|669|4|2|08|08019|0801906|Cataluña|Barcelona|08|Barcelona|08019|sección|16025.0|33677.0|0.15|175|26.16|1276713|0.11|uppermid_income|2023-07-23|generales
