id|pais|poblacion|votos|votosTotales|porcentajeDeVoto|partidoGanador|comunidad|provincia
00000000000000000047f8f6|||||||Castilla y León|Valladolid
00000000000000000047f95a|||||||Castilla y León|Valladolid
00000000000000000047fa86|||||||Castilla y León|Valladolid
00000000000000000047faea|||||||Castilla y León|Valladolid
00000000000000000047fb4e|||||||Castilla y León|Valladolid
00000000000000000047fbb2|||||||Castilla y León|Valladolid
00000000000000000047fc16|||||||Castilla y León|Valladolid
00000000000000000047fcde|||||||Castilla y León|Valladolid
00000000000000000047fd42|||||||Castilla y León|Valladolid
00000000000000000047fda6|||||||Castilla y León|Valladolid
00000000000000000047fe0a|||||||Castilla y León|Valladolid
00000000000000000047fe6e|||||||Castilla y León|Valladolid
00000000000000000047fed2|||||||Castilla y León|Valladolid
00000000000000000047ff36|||||||Castilla y León|Valladolid
000000000000000000480062|||||||Castilla y León|Valladolid
00000000000000000047ff9a|||||||Castilla y León|Valladolid
00000000000000000047fffe|||||||Castilla y León|Valladolid
0000000000000000004800c6|||||||Castilla y León|Valladolid
00000000000000000048012a|||||||Castilla y León|Valladolid
00000000000000000048018e|||||||Castilla y León|Valladolid
0000000000000000004801f2|||||||Castilla y León|Valladolid
000000000000000000480256|||||||Castilla y León|Valladolid
0000000000000000004802ba|||||||Castilla y León|Valladolid
00000000000000000048031e|||||||Castilla y León|Valladolid
0000000000000000004803e6|||||||Castilla y León|Valladolid
00000000000000000048044a|||||||Castilla y León|Valladolid
0000000000000000004804ae|||||||Castilla y León|Valladolid
000000000000000000480512|||||||Castilla y León|Valladolid
000000000000000000480576|||||||Castilla y León|Valladolid
0000000000000000004805da|||||||Castilla y León|Valladolid
000000000000000000480706|||||||Castilla y León|Valladolid
00000000000000000048076a|||||||Castilla y León|Valladolid
0000000000000000004807ce|||||||Castilla y León|Valladolid
000000000000000000480832|||||||Castilla y León|Valladolid
000000000000000000480896|||||||Castilla y León|Valladolid
0000000000000000004808fa|||||||Castilla y León|Valladolid
00000000000000000048095e|||||||Castilla y León|Valladolid
0000000000000000004809c2|||||||Castilla y León|Valladolid
000000000000000000480a26|||||||Castilla y León|Valladolid
000000000000000000480a8a|||||||Castilla y León|Valladolid
000000000000000000480aee|||||||Castilla y León|Valladolid
000000000000000000480b52|||||||Castilla y León|Valladolid
000000000000000000480bb6|||||||Castilla y León|Valladolid
000000000000000000480c1a|||||||Castilla y León|Valladolid
000000000000000000480c7e|||||||Castilla y León|Valladolid
000000000000000000480ce2|||||||Castilla y León|Valladolid
000000000000000000480d46|||||||Castilla y León|Valladolid
000000000000000000480daa|||||||Castilla y León|Valladolid
000000000000000000480e0e|||||||Castilla y León|Valladolid
000000000000000000480e72|||||||Castilla y León|Valladolid
000000000000000000480ed6|||||||Castilla y León|Valladolid
000000000000000000480f3a|||||||Castilla y León|Valladolid
000000000000000000480f9e|||||||Castilla y León|Valladolid
000000000000000000481002|||||||Castilla y León|Valladolid
000000000000000000481066|||||||Castilla y León|Valladolid
0000000000000000004810ca|||||||Castilla y León|Valladolid
00000000000000000048112e|||||||Castilla y León|Valladolid
000000000000000000480382|||||||Castilla y León|Valladolid
000000000000000000481192|||||||Castilla y León|Valladolid
0000000000000000004811f6|||||||Castilla y León|Valladolid
0000000000000000004ac5c2|España|Abezames|0|49|0.00|Empate|Castilla y León|Zamora
0000000000000000004ac626|España|Alcañices|1|646|0.15|PP|Castilla y León|Zamora
0000000000000000004ac68a|España|Alcubilla de Nogales|1|78|1.28|PP|Castilla y León|Zamora
0000000000000000004ac6ee|España|Alfaraz de Sayago|0|88|0.00|PP|Castilla y León|Zamora
0000000000000000004ac752|España|Algodre|0|103|0.00|PP|Castilla y León|Zamora
0000000000000000004ac7b6|España|Almaraz de Duero|0|264|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ac81a|España|Almeida de Sayago|0|275|0.00|PP|Castilla y León|Zamora
0000000000000000004ac87e|España|Andavías|0|288|0.00|PP|Castilla y León|Zamora
0000000000000000004ac8e2|España|Arcenillas|0|275|0.00|PP|Castilla y León|Zamora
0000000000000000004ac946|España|Arcos de la Polvorosa|0|151|0.00|PP|Castilla y León|Zamora
0000000000000000004ac9aa|España|Argañín|1|42|2.38|PP|Castilla y León|Zamora
0000000000000000004aca0e|España|Argujillo|0|157|0.00|PP|Castilla y León|Zamora
0000000000000000004aca72|España|Arquillinos|0|83|0.00|PP|Castilla y León|Zamora
0000000000000000004acad6|España|Arrabalde|0|159|0.00|PP|Castilla y León|Zamora
0000000000000000004acb3a|España|Aspariegos|1|160|0.63|PP|Castilla y León|Zamora
0000000000000000004acb9e|España|Asturianos|0|189|0.00|PP|Castilla y León|Zamora
0000000000000000004acc02|España|Ayoó de Vidriales|1|210|0.48|PP|Castilla y León|Zamora
0000000000000000004acc66|España|Barcial del Barco|0|177|0.00|PP|Castilla y León|Zamora
0000000000000000004accca|España|Belver de los Montes|0|198|0.00|PP|Castilla y León|Zamora
0000000000000000004acd2e|España|Benavente|14|9548|0.15|PP|Castilla y León|Zamora
0000000000000000004acd92|España|Benegiles|1|213|0.47|PSOE|Castilla y León|Zamora
0000000000000000004acdf6|España|Bermillo de Sayago|0|648|0.00|PP|Castilla y León|Zamora
0000000000000000004acebe|España|Bretó|1|134|0.75|PP|Castilla y León|Zamora
0000000000000000004acf22|España|Bretocino|0|150|0.00|PP|Castilla y León|Zamora
0000000000000000004acf86|España|Brime de Sog|0|73|0.00|PP|Castilla y León|Zamora
0000000000000000004acfea|España|Brime de Urz|0|85|0.00|PP|Castilla y León|Zamora
0000000000000000004ad04e|España|Burganes de Valverde|0|454|0.00|PP|Castilla y León|Zamora
0000000000000000004ad0b2|España|Bustillo del Oro|0|66|0.00|PP|Castilla y León|Zamora
0000000000000000004ad116|España|Cabañas de Sayago|0|106|0.00|PP|Castilla y León|Zamora
0000000000000000004ad17a|España|Calzadilla de Tera|0|203|0.00|PP|Castilla y León|Zamora
0000000000000000004ad1de|España|Camarzana de Tera|0|460|0.00|PP|Castilla y León|Zamora
0000000000000000004ad242|España|Cañizal|1|322|0.31|PP|Castilla y León|Zamora
0000000000000000004ad2a6|España|Cañizo|0|170|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ad30a|España|Carbajales de Alba|0|317|0.00|PP|Castilla y León|Zamora
0000000000000000004ad36e|España|Carbellino|0|130|0.00|PP|Castilla y León|Zamora
0000000000000000004ad3d2|España|Casaseca de Campeán|0|67|0.00|PP|Castilla y León|Zamora
0000000000000000004ad436|España|Casaseca de las Chanas|1|229|0.44|PP|Castilla y León|Zamora
0000000000000000004ad49a|España|Castrillo de la Guareña|0|88|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ad4fe|España|Castrogonzalo|0|312|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ad562|España|Castronuevo|0|166|0.00|PP|Castilla y León|Zamora
0000000000000000004ad5c6|España|Castroverde de Campos|0|191|0.00|PP|Castilla y León|Zamora
0000000000000000004ad62a|España|Cazurra|1|64|1.56|PP|Castilla y León|Zamora
0000000000000000004ad6f2|España|Cerecinos de Campos|0|172|0.00|PP|Castilla y León|Zamora
0000000000000000004ad756|España|Cerecinos del Carrizal|0|70|0.00|PP|Castilla y León|Zamora
0000000000000000004ad7ba|España|Cernadilla|0|90|0.00|PP|Castilla y León|Zamora
0000000000000000004ad882|España|Cobreros|0|330|0.00|PP|Castilla y León|Zamora
0000000000000000004ad94a|España|Coomonte|0|128|0.00|PP|Castilla y León|Zamora
0000000000000000004ad9ae|España|Coreses|0|685|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ada12|España|Corrales del Vino|2|618|0.32|PP|Castilla y León|Zamora
0000000000000000004ada76|España|Cotanes del Monte|0|69|0.00|PP|Castilla y León|Zamora
0000000000000000004adada|España|Cubillos|0|208|0.00|Empate|Castilla y León|Zamora
0000000000000000004adb3e|España|Cubo de Benavente|0|86|0.00|PP|Castilla y León|Zamora
0000000000000000004adc06|España|Cuelgamures|0|71|0.00|PP|Castilla y León|Zamora
0000000000000000004adba2|España|El Cubo de Tierra del Vino|0|225|0.00|PP|Castilla y León|Zamora
0000000000000000004aecd2|España|El Maderal|1|119|0.84|PP|Castilla y León|Zamora
0000000000000000004afe02|España|El Pego|0|205|0.00|PSOE|Castilla y León|Zamora
0000000000000000004afff6|España|El Perdigón|1|454|0.22|PSOE|Castilla y León|Zamora
0000000000000000004b02b2|España|El Piñero|0|160|0.00|PSOE|Castilla y León|Zamora
0000000000000000004adcce|España|Entrala|0|105|0.00|PP|Castilla y León|Zamora
0000000000000000004add32|España|Espadañedo|0|77|0.00|PP|Castilla y León|Zamora
0000000000000000004add96|España|Faramontanos de Tábara|1|224|0.45|PP|Castilla y León|Zamora
0000000000000000004addfa|España|Fariza|1|313|0.32|PP|Castilla y León|Zamora
0000000000000000004ade5e|España|Fermoselle|0|676|0.00|PP|Castilla y León|Zamora
0000000000000000004adec2|España|Ferreras de Abajo|1|286|0.35|PP|Castilla y León|Zamora
0000000000000000004adf26|España|Ferreras de Arriba|0|224|0.00|PP|Castilla y León|Zamora
0000000000000000004adf8a|España|Ferreruela|1|295|0.34|PP|Castilla y León|Zamora
0000000000000000004adfee|España|Figueruela de Arriba|0|222|0.00|PP|Castilla y León|Zamora
0000000000000000004ae0b6|España|Fonfría|0|487|0.00|PP|Castilla y León|Zamora
0000000000000000004ae246|España|Fresno de la Polvorosa|0|90|0.00|PP|Castilla y León|Zamora
0000000000000000004ae2aa|España|Fresno de la Ribera|0|211|0.00|PP|Castilla y León|Zamora
0000000000000000004ae30e|España|Fresno de Sayago|1|86|1.16|PP|Castilla y León|Zamora
0000000000000000004ae372|España|Friera de Valverde|0|104|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ae3d6|España|Fuente Encalada|0|67|0.00|PP|Castilla y León|Zamora
0000000000000000004ae43a|España|Fuentelapeña|1|443|0.23|PP|Castilla y León|Zamora
0000000000000000004ae502|España|Fuentes de Ropel|0|273|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ae49e|España|Fuentesaúco|0|1017|0.00|PSOE|Castilla y León|Zamora
0000000000000000004ae566|España|Fuentesecas|0|35|0.00|PP|Castilla y León|Zamora
0000000000000000004ae5ca|España|Fuentespreadas|0|203|0.00|PP|Castilla y León|Zamora
0000000000000000004ae62e|España|Galende|0|660|0.00|PP|Castilla y León|Zamora
0000000000000000004ae692|España|Gallegos del Pan|1|88|1.14|Empate|Castilla y León|Zamora
0000000000000000004ae6f6|España|Gallegos del Río|0|305|0.00|PP|Castilla y León|Zamora
0000000000000000004ae75a|España|Gamones|0|65|0.00|PP|Castilla y León|Zamora
0000000000000000004ae822|España|Gema|0|133|0.00|PP|Castilla y León|Zamora
0000000000000000004ae886|España|Granja de Moreruela|0|158|0.00|PP|Castilla y León|Zamora
0000000000000000004ae8ea|España|Granucillo|0|73|0.00|PP|Castilla y León|Zamora
0000000000000000004ae94e|España|Guarrate|0|220|0.00|PP|Castilla y León|Zamora
0000000000000000004ae9b2|España|Hermisende|0|152|0.00|PP|Castilla y León|Zamora
0000000000000000004aea7a|España|Jambrina|0|111|0.00|PP|Castilla y León|Zamora
0000000000000000004aeade|España|Justel|2|61|3.28|PP|Castilla y León|Zamora
0000000000000000004ace5a|España|La Bóveda de Toro|0|445|0.00|PP|Castilla y León|Zamora
0000000000000000004aea16|España|La Hiniesta|0|211|0.00|PP|Castilla y León|Zamora
0000000000000000004b1aea|España|La Torre del Valle|0|88|0.00|PSOE|Castilla y León|Zamora
0000000000000000004aeb42|España|Losacino|0|129|0.00|PP|Castilla y León|Zamora
0000000000000000004aeba6|España|Losacio|0|63|0.00|PSOE|Castilla y León|Zamora
0000000000000000004aec0a|España|Lubián|0|206|0.00|PP|Castilla y León|Zamora
0000000000000000004aec6e|España|Luelmo|0|97|0.00|PP|Castilla y León|Zamora
0000000000000000004aed36|España|Madridanos|0|330|0.00|PP|Castilla y León|Zamora
0000000000000000004aed9a|España|Mahide|1|258|0.39|PP|Castilla y León|Zamora
0000000000000000004aedfe|España|Maire de Castroponce|0|97|0.00|PP|Castilla y León|Zamora
0000000000000000004aeec6|España|Malva|0|78|0.00|PSOE|Castilla y León|Zamora
0000000000000000004aef2a|España|Manganeses de la Lampreana|0|315|0.00|PP|Castilla y León|Zamora
0000000000000000004aef8e|España|Manganeses de la Polvorosa|0|425|0.00|PP|Castilla y León|Zamora
0000000000000000004aeff2|España|Manzanal de Arriba|0|235|0.00|PP|Castilla y León|Zamora
0000000000000000004af0ba|España|Manzanal de los Infantes|0|88|0.00|PP|Castilla y León|Zamora
0000000000000000004af056|España|Manzanal del Barco|0|88|0.00|PP|Castilla y León|Zamora
0000000000000000004af11e|España|Matilla de Arzón|0|133|0.00|PP|Castilla y León|Zamora
0000000000000000004af182|España|Matilla la Seca|0|27|0.00|Empate|Castilla y León|Zamora
0000000000000000004af1e6|España|Mayalde|0|117|0.00|PP|Castilla y León|Zamora
0000000000000000004af24a|España|Melgar de Tera|0|243|0.00|PP|Castilla y León|Zamora
0000000000000000004af2ae|España|Micereces de Tera|0|300|0.00|PP|Castilla y León|Zamora
0000000000000000004af312|España|Milles de la Polvorosa|0|152|0.00|PP|Castilla y León|Zamora
0000000000000000004af376|España|Molacillos|0|160|0.00|PSOE|Castilla y León|Zamora
0000000000000000004af3da|España|Molezuelas de la Carballeda|0|35|0.00|PSOE|Castilla y León|Zamora
0000000000000000004af43e|España|Mombuey|0|259|0.00|PP|Castilla y León|Zamora
0000000000000000004af4a2|España|Monfarracinos|0|554|0.00|PP|Castilla y León|Zamora
0000000000000000004af506|España|Montamarta|0|391|0.00|PP|Castilla y León|Zamora
0000000000000000004af56a|España|Moral de Sayago|1|175|0.57|PP|Castilla y León|Zamora
0000000000000000004af632|España|Moraleja de Sayago|0|194|0.00|PP|Castilla y León|Zamora
0000000000000000004af5ce|España|Moraleja del Vino|0|1008|0.00|PP|Castilla y León|Zamora
0000000000000000004af6fa|España|Morales de Rey|1|346|0.29|PP|Castilla y León|Zamora
0000000000000000004af75e|España|Morales de Toro|0|574|0.00|PSOE|Castilla y León|Zamora
0000000000000000004af7c2|España|Morales de Valverde|0|125|0.00|PP|Castilla y León|Zamora
0000000000000000004af696|España|Morales del Vino|2|1710|0.12|PP|Castilla y León|Zamora
0000000000000000004af826|España|Moralina|0|159|0.00|PP|Castilla y León|Zamora
0000000000000000004af88a|España|Moreruela de los Infanzones|0|220|0.00|PP|Castilla y León|Zamora
0000000000000000004af8ee|España|Moreruela de Tábara|0|186|0.00|PP|Castilla y León|Zamora
0000000000000000004af952|España|Muelas de los Caballeros|0|126|0.00|PP|Castilla y León|Zamora
0000000000000000004af9b6|España|Muelas del Pan|1|401|0.25|PP|Castilla y León|Zamora
0000000000000000004afa1a|España|Muga de Sayago|0|224|0.00|PP|Castilla y León|Zamora
0000000000000000004afa7e|España|Navianos de Valverde|1|130|0.77|PP|Castilla y León|Zamora
0000000000000000004afae2|España|Olmillos de Castro|1|135|0.74|PP|Castilla y León|Zamora
0000000000000000004afb46|España|Otero de Bodas|0|135|0.00|PP|Castilla y León|Zamora
0000000000000000004afc0e|España|Pajares de la Lampreana|0|212|0.00|PSOE|Castilla y León|Zamora
0000000000000000004afcd6|España|Palacios de Sanabria|1|155|0.65|PP|Castilla y León|Zamora
0000000000000000004afc72|España|Palacios del Pan|0|163|0.00|PSOE|Castilla y León|Zamora
0000000000000000004afd9e|España|Pedralba de la Pradería|0|113|0.00|PP|Castilla y León|Zamora
0000000000000000004afe66|España|Peleagonzalo|0|177|0.00|PP|Castilla y León|Zamora
0000000000000000004afeca|España|Peleas de Abajo|0|123|0.00|PP|Castilla y León|Zamora
0000000000000000004aff2e|España|Peñausende|0|257|0.00|PP|Castilla y León|Zamora
0000000000000000004aff92|España|Peque|0|94|0.00|PP|Castilla y León|Zamora
0000000000000000004b005a|España|Pereruela|0|300|0.00|PP|Castilla y León|Zamora
0000000000000000004b00be|España|Perilla de Castro|0|117|0.00|PP|Castilla y León|Zamora
0000000000000000004b0122|España|Pías|0|61|0.00|PSOE|Castilla y León|Zamora
0000000000000000004b0186|España|Piedrahita de Castro|0|77|0.00|PP|Castilla y León|Zamora
0000000000000000004b01ea|España|Pinilla de Toro|0|160|0.00|PP|Castilla y León|Zamora
0000000000000000004b024e|España|Pino del Oro|0|135|0.00|PP|Castilla y León|Zamora
0000000000000000004b037a|España|Pobladura de Valderaduey|0|24|0.00|PSOE|Castilla y León|Zamora
0000000000000000004b0316|España|Pobladura del Valle|0|188|0.00|PSOE|Castilla y León|Zamora
0000000000000000004b0442|España|Porto|3|135|2.22|PSOE|Castilla y León|Zamora
0000000000000000004b04a6|España|Pozoantiguo|1|139|0.72|PP|Castilla y León|Zamora
0000000000000000004b050a|España|Pozuelo de Tábara|0|99|0.00|PSOE|Castilla y León|Zamora
0000000000000000004b056e|España|Prado|0|48|0.00|PP|Castilla y León|Zamora
0000000000000000004b05d2|España|Puebla de Sanabria|2|902|0.22|PP|Castilla y León|Zamora
0000000000000000004b0636|España|Pueblica de Valverde|0|139|0.00|PP|Castilla y León|Zamora
